election,year,constit,party,name,seats,quota,electorate,turnout,valid,spoilt,transfers,round_totals
Presidential Election,1990,Donegal North–East ,Fianna Fáil,"Brian Lenihan, Snr",3,23348,45583,23348,23189,159,"[12834, 550]","[12834, 13384]"
Presidential Election,1990,Donegal North–East ,Fine Gael,Austin Currie,3,23348,45583,23348,23189,159,"[3958, -3958]","[3958, 0]"
Presidential Election,1990,Donegal South–West ,Labour Party,Mary Robinson,9,25363,47579,25363,25196,167,"[7058, 3672]","[7058, 10730]"
Presidential Election,1990,Donegal South–West ,Fianna Fáil,"Brian Lenihan, Snr",9,25363,47579,25363,25196,167,"[13344, 571]","[13344, 13915]"
Presidential Election,1990,Donegal South–West ,Fine Gael,Austin Currie,9,25363,47579,25363,25196,167,"[4794, -4794]","[4794, 0]"
Presidential Election,1990,Dublin Central ,Labour Party,Mary Robinson,5,38614,64765,38614,38249,365,"[15683, 3359]","[15683, 19042]"
Presidential Election,1990,Dublin Central ,Fianna Fáil,"Brian Lenihan, Snr",5,38614,64765,38614,38249,365,"[17855, 793]","[17855, 18648]"
Presidential Election,1990,Dublin Central ,Fine Gael,Austin Currie,5,38614,64765,38614,38249,365,"[4711, -4711]","[4711, 0]"
Presidential Election,1990,Dublin North ,Labour Party,Mary Robinson,2,34586,52372,34586,34380,206,"[15637, 2926]","[15637, 18563]"
Presidential Election,1990,Dublin North ,Fianna Fáil,"Brian Lenihan, Snr",2,34586,52372,34586,34380,206,"[14812, 646]","[14812, 15458]"
Presidential Election,1990,Dublin North ,Fine Gael,Austin Currie,2,34586,52372,34586,34380,206,"[3931, -3931]","[3931, 0]"
Presidential Election,1990,Dublin North–Central ,Labour Party,Mary Robinson,6,37763,55566,37763,37474,289,"[16064, 3521]","[16064, 19585]"
Presidential Election,1990,Dublin North–Central ,Fianna Fáil,"Brian Lenihan, Snr",6,37763,55566,37763,37474,289,"[16658, 736]","[16658, 17394]"
Presidential Election,1990,Dublin North–Central ,Fine Gael,Austin Currie,6,37763,55566,37763,37474,289,"[4752, -4752]","[4752, 0]"
Presidential Election,1990,Dublin North–East ,Labour Party,Mary Robinson,8,33941,53598,33941,33711,230,"[16082, 2690]","[16082, 18772]"
Presidential Election,1990,Dublin North–East ,Fianna Fáil,"Brian Lenihan, Snr",8,33941,53598,33941,33711,230,"[13939, 598]","[13939, 14537]"
Presidential Election,1990,Dublin North–East ,Fine Gael,Austin Currie,8,33941,53598,33941,33711,230,"[3690, -3690]","[3690, 0]"
Presidential Election,1990,Dublin North–West ,Labour Party,Mary Robinson,8,27973,48008,27973,27646,327,"[13240, 2041]","[13240, 15281]"
Presidential Election,1990,Dublin North–West ,Fianna Fáil,"Brian Lenihan, Snr",8,27973,48008,27973,27646,327,"[11611, 448]","[11611, 12059]"
Presidential Election,1990,Dublin North–West ,Fine Gael,Austin Currie,8,27973,48008,27973,27646,327,"[2795, -2795]","[2795, 0]"
Presidential Election,1990,Dublin South ,Labour Party,Mary Robinson,3,56979,84423,56979,56697,282,"[29103, 7370]","[29103, 36473]"
Presidential Election,1990,Dublin South ,Fianna Fáil,"Brian Lenihan, Snr",3,56979,84423,56979,56697,282,"[17948, 1382]","[17948, 19330]"
Presidential Election,1990,Dublin South ,Fine Gael,Austin Currie,3,56979,84423,56979,56697,282,"[9646, -9646]","[9646, 0]"
Presidential Election,1990,Dublin South–Central ,Labour Party,Mary Robinson,5,43152,71725,43152,42819,333,"[20394, 4123]","[20394, 24517]"
Presidential Election,1990,Dublin South–Central ,Fianna Fáil,"Brian Lenihan, Snr",5,43152,71725,43152,42819,333,"[16847, 896]","[16847, 17743]"
Presidential Election,1990,Dublin South–Central ,Fine Gael,Austin Currie,5,43152,71725,43152,42819,333,"[5578, -5578]","[5578, 0]"
Presidential Election,1990,Dublin South–East ,Labour Party,Mary Robinson,9,33579,56869,33579,33363,216,"[17262, 4156]","[17262, 21418]"
Presidential Election,1990,Dublin South–East ,Fianna Fáil,"Brian Lenihan, Snr",9,33579,56869,33579,33363,216,"[10573, 785]","[10573, 11358]"
Presidential Election,1990,Dublin South–East ,Fine Gael,Austin Currie,9,33579,56869,33579,33363,216,"[5528, -5528]","[5528, 0]"
Presidential Election,1990,Dublin South–West ,Labour Party,Mary Robinson,8,37115,66618,37115,36827,288,"[17826, 2747]","[17826, 20573]"
Presidential Election,1990,Dublin South–West ,Fianna Fáil,"Brian Lenihan, Snr",8,37115,66618,37115,36827,288,"[15340, 554]","[15340, 15894]"
Presidential Election,1990,Dublin South–West ,Fine Gael,Austin Currie,8,37115,66618,37115,36827,288,"[3661, -3661]","[3661, 0]"
Presidential Election,1990,Dublin West ,Labour Party,Mary Robinson,1,48482,79041,48482,48198,284,"[19772, 4896]","[19772, 24668]"
Presidential Election,1990,Dublin West ,Fianna Fáil,"Brian Lenihan, Snr",1,48482,79041,48482,48198,284,"[21987, 972]","[21987, 22959]"
Presidential Election,1990,Dublin West ,Fine Gael,Austin Currie,1,48482,79041,48482,48198,284,"[6439, -6439]","[6439, 0]"
Presidential Election,1990,Dún Laoghaire ,Labour Party,Mary Robinson,0,52944,81410,52944,52746,198,"[28815, 6712]","[28815, 35527]"
Presidential Election,1990,Dún Laoghaire ,Fianna Fáil,"Brian Lenihan, Snr",0,52944,81410,52944,52746,198,"[14974, 1319]","[14974, 16293]"
Presidential Election,1990,Dún Laoghaire ,Fine Gael,Austin Currie,0,52944,81410,52944,52746,198,"[8957, -8957]","[8957, 0]"
Presidential Election,1990,Galway East ,Labour Party,Mary Robinson,5,27644,42435,27644,27555,89,"[8043, 4608]","[8043, 12651]"
Presidential Election,1990,Galway East ,Fianna Fáil,"Brian Lenihan, Snr",5,27644,42435,27644,27555,89,"[13883, 603]","[13883, 14486]"
Presidential Election,1990,Galway East ,Fine Gael,Austin Currie,5,27644,42435,27644,27555,89,"[5629, -5629]","[5629, 0]"
Presidential Election,1990,Galway West ,Labour Party,Mary Robinson,9,46217,77999,46217,45957,260,"[18978, 6494]","[18978, 25472]"
Presidential Election,1990,Galway West ,Fianna Fáil,"Brian Lenihan, Snr",9,46217,77999,46217,45957,260,"[18885, 990]","[18885, 19875]"
Presidential Election,1990,Galway West ,Fine Gael,Austin Currie,9,46217,77999,46217,45957,260,"[8094, -8094]","[8094, 0]"
Presidential Election,1990,Kerry North ,Labour Party,Mary Robinson,5,30461,47585,30461,30243,218,"[11155, 3941]","[11155, 15096]"
Presidential Election,1990,Kerry North ,Fianna Fáil,"Brian Lenihan, Snr",5,30461,47585,30461,30243,218,"[13896, 773]","[13896, 14669]"
Presidential Election,1990,Kerry North ,Fine Gael,Austin Currie,5,30461,47585,30461,30243,218,"[5192, -5192]","[5192, 0]"
Presidential Election,1990,Kerry South ,Labour Party,Mary Robinson,3,28608,42943,28608,28457,151,"[9336, 3902]","[9336, 13238]"
Presidential Election,1990,Kerry South ,Fianna Fáil,"Brian Lenihan, Snr",3,28608,42943,28608,28457,151,"[14230, 582]","[14230, 14812]"
Presidential Election,1990,Kerry South ,Fine Gael,Austin Currie,3,28608,42943,28608,28457,151,"[4891, -4891]","[4891, 0]"
Presidential Election,1990,Kildare ,Labour Party,Mary Robinson,9,50889,80619,50889,50727,162,"[21638, 5829]","[21638, 27467]"
Presidential Election,1990,Kildare ,Fianna Fáil,"Brian Lenihan, Snr",9,50889,80619,50889,50727,162,"[21388, 1105]","[21388, 22493]"
Presidential Election,1990,Kildare ,Fine Gael,Austin Currie,9,50889,80619,50889,50727,162,"[7701, -7701]","[7701, 0]"
Presidential Election,1990,Laois–Offaly ,Labour Party,Mary Robinson,0,51153,75270,51153,50896,257,"[16571, 6826]","[16571, 23397]"
Presidential Election,1990,Laois–Offaly ,Fianna Fáil,"Brian Lenihan, Snr",0,51153,75270,51153,50896,257,"[25635, 1105]","[25635, 26740]"
Presidential Election,1990,Laois–Offaly ,Fine Gael,Austin Currie,0,51153,75270,51153,50896,257,"[8690, -8690]","[8690, 0]"
Presidential Election,1990,Limerick East ,Labour Party,Mary Robinson,6,42818,67546,42818,42608,210,"[20527, 5708]","[20527, 26235]"
Presidential Election,1990,Limerick East ,Fianna Fáil,"Brian Lenihan, Snr",6,42818,67546,42818,42608,210,"[14583, 1006]","[14583, 15589]"
Presidential Election,1990,Limerick East ,Fine Gael,Austin Currie,6,42818,67546,42818,42608,210,"[7498, -7498]","[7498, 0]"
Presidential Election,1990,Limerick West ,Labour Party,Mary Robinson,9,30958,43829,30958,30776,182,"[8766, 4614]","[8766, 13380]"
Presidential Election,1990,Limerick West ,Fianna Fáil,"Brian Lenihan, Snr",9,30958,43829,30958,30776,182,"[16055, 779]","[16055, 16834]"
Presidential Election,1990,Limerick West ,Fine Gael,Austin Currie,9,30958,43829,30958,30776,182,"[5955, -5955]","[5955, 0]"
Presidential Election,1990,Longford–Westmeath ,Labour Party,Mary Robinson,3,41551,62413,41551,41317,234,"[11741, 6054]","[11741, 17795]"
Presidential Election,1990,Longford–Westmeath ,Fianna Fáil,"Brian Lenihan, Snr",3,41551,62413,41551,41317,234,"[21860, 1021]","[21860, 22881]"
Presidential Election,1990,Longford–Westmeath ,Fine Gael,Austin Currie,3,41551,62413,41551,41317,234,"[7716, -7716]","[7716, 0]"
Presidential Election,1990,Louth ,Labour Party,Mary Robinson,5,39975,63585,39975,39616,359,"[13894, 4159]","[13894, 18053]"
Presidential Election,1990,Louth ,Fianna Fáil,"Brian Lenihan, Snr",5,39975,63585,39975,39616,359,"[20134, 936]","[20134, 21070]"
Presidential Election,1990,Louth ,Fine Gael,Austin Currie,5,39975,63585,39975,39616,359,"[5588, -5588]","[5588, 0]"
Presidential Election,1990,Mayo East ,Labour Party,Mary Robinson,8,26985,39828,26985,26808,177,"[9947, 4215]","[9947, 14162]"
Presidential Election,1990,Mayo East ,Fianna Fáil,"Brian Lenihan, Snr",8,26985,39828,26985,26808,177,"[11838, 524]","[11838, 12362]"
Presidential Election,1990,Mayo East ,Fine Gael,Austin Currie,8,26985,39828,26985,26808,177,"[5023, -5023]","[5023, 0]"
Presidential Election,1990,Mayo West ,Labour Party,Mary Robinson,2,25823,39712,25823,25725,98,"[8905, 3940]","[8905, 12845]"
Presidential Election,1990,Mayo West ,Fianna Fáil,"Brian Lenihan, Snr",2,25823,39712,25823,25725,98,"[12114, 452]","[12114, 12566]"
Presidential Election,1990,Mayo West ,Fine Gael,Austin Currie,2,25823,39712,25823,25725,98,"[4706, -4706]","[4706, 0]"
Presidential Election,1990,Meath ,Labour Party,Mary Robinson,6,49265,77946,49265,48952,313,"[16818, 6219]","[16818, 23037]"
Presidential Election,1990,Meath ,Fianna Fáil,"Brian Lenihan, Snr",6,49265,77946,49265,48952,313,"[23960, 1162]","[23960, 25122]"
Presidential Election,1990,Meath ,Fine Gael,Austin Currie,6,49265,77946,49265,48952,313,"[8174, -8174]","[8174, 0]"
Presidential Election,1990,Roscommon ,Labour Party,Mary Robinson,5,28297,40575,28297,28159,138,"[7223, 5272]","[7223, 12495]"
Presidential Election,1990,Roscommon ,Fianna Fáil,"Brian Lenihan, Snr",5,28297,40575,28297,28159,138,"[14454, 731]","[14454, 15185]"
Presidential Election,1990,Roscommon ,Fine Gael,Austin Currie,5,28297,40575,28297,28159,138,"[6482, -6482]","[6482, 0]"
Presidential Election,1990,Sligo–Leitrim,Labour Party,Mary Robinson,9,38608,58899,38608,38371,237,"[11660, 6222]","[11660, 17882]"
Presidential Election,1990,Sligo–Leitrim,Fianna Fáil,"Brian Lenihan, Snr",9,38608,58899,38608,38371,237,"[18917, 989]","[18917, 19906]"
Presidential Election,1990,Sligo–Leitrim,Fine Gael,Austin Currie,9,38608,58899,38608,38371,237,"[7794, -7794]","[7794, 0]"
Presidential Election,1990,Tipperary North ,Labour Party,Mary Robinson,1,29309,41731,29309,29121,188,"[8926, 4557]","[8926, 13483]"
Presidential Election,1990,Tipperary North ,Fianna Fáil,"Brian Lenihan, Snr",1,29309,41731,29309,29121,188,"[14373, 746]","[14373, 15119]"
Presidential Election,1990,Tipperary North ,Fine Gael,Austin Currie,1,29309,41731,29309,29121,188,"[5822, -5822]","[5822, 0]"
Presidential Election,1990,Tipperary South ,Labour Party,Mary Robinson,2,37528,55262,37528,37295,233,"[12751, 5463]","[12751, 18214]"
Presidential Election,1990,Tipperary South ,Fianna Fáil,"Brian Lenihan, Snr",2,37528,55262,37528,37295,233,"[17317, 982]","[17317, 18299]"
Presidential Election,1990,Tipperary South ,Fine Gael,Austin Currie,2,37528,55262,37528,37295,233,"[7227, -7227]","[7227, 0]"
Presidential Election,1990,Waterford ,Labour Party,Mary Robinson,2,38918,61142,38918,38755,163,"[15359, 4521]","[15359, 19880]"
Presidential Election,1990,Waterford ,Fianna Fáil,"Brian Lenihan, Snr",2,38918,61142,38918,38755,163,"[17236, 934]","[17236, 18170]"
Presidential Election,1990,Waterford ,Fine Gael,Austin Currie,2,38918,61142,38918,38755,163,"[6160, -6160]","[6160, 0]"
Presidential Election,1990,Wexford ,Labour Party,Mary Robinson,4,47192,72314,47192,46897,295,"[17201, 5857]","[17201, 23058]"
Presidential Election,1990,Wexford ,Fianna Fáil,"Brian Lenihan, Snr",4,47192,72314,47192,46897,295,"[21790, 1200]","[21790, 22990]"
Presidential Election,1990,Wexford ,Fine Gael,Austin Currie,4,47192,72314,47192,46897,295,"[7906, -7906]","[7906, 0]"
Presidential Election,1990,Wicklow ,Labour Party,Mary Robinson,8,41986,67508,41986,41732,254,"[19393, 4449]","[19393, 23842]"
Presidential Election,1990,Wicklow ,Fianna Fáil,"Brian Lenihan, Snr",8,41986,67508,41986,41732,254,"[16448, 905]","[16448, 17353]"
Presidential Election,1990,Wicklow ,Fine Gael,Austin Currie,8,41986,67508,41986,41732,254,"[5891, -5891]","[5891, 0]"
Presidential Election,1973,-Total-,Fianna Fáil,Erskine H. Childers,7,1230594,1977817,1230594,1223648,6946,[635867],[635867]
Presidential Election,1973,-Total-,Fine Gael,Tom O'Higgins,7,1230594,1977817,1230594,1223648,6946,[587771],[587771]
